0.0189519944, 0.2127750481, 0.5529953917, 0.8338267159, 0.0347605823, 0.5466170232, 0.6346018860, 0.2822962127, 0.9342936491, 0.2546464431, 0.6343272195, 0.6869411298, 0.0514847255, 0.0450758385, 0.5210425123, 0.4896389660, 0.2575762200, 0.1179540391, 0.3391827143, 0.0565507981, 0.8887295145, 0.4627521592, 0.3064973907, 0.7010101627, 0.2150944548, 0.7044892727, 0.2670674764, 0.5980101932, 0.3129978332, 0.0596942045, 0.3646961882, 0.1900692770, 0.0023804437, 0.2804040651, 0.4082766198, 0.0856654561, 0.0705587939, 0.3451033052, 0.2907498398, 0.7297280801, 0.0712607196, 0.1917172765, 0.0971404157, 0.2578203681, 0.5775627918, 0.2290108951, 0.4351329081, 0.4235358745, 0.2533951842, 0.5438398389, 
0.3643299661, 0.4045533616, 0.1602221747, 0.0383922849, 0.8238166448, 0.2267220069, 0.3028656880, 0.4654683065, 0.1147190771, 0.0043946654, 0.3150425733, 0.1943723869, 0.6054567095, 0.4460890530, 0.3916440321, 0.3911557360, 0.0856654561, 0.1284218879, 0.4321115757, 0.0123905148, 0.0651264992, 0.2398754845, 0.3380230110, 0.3503524888, 0.2035584582, 0.7654347362, 0.4038514359, 0.4926602985, 0.5844294565, 0.1180761132, 0.3307901242, 0.2129886776, 0.5594653157, 0.2798242134, 0.2143620106, 0.3617969298, 0.1622058779, 0.5579393902, 0.0897854549, 0.7566454054, 0.1275673696, 0.8536942656, 0.4769127476, 0.4269539476, 0.0306711020, 0.0751365703, 0.2820825831, 0.2352061525, 0.0355540635, 0.4412671285, 
0.2547685171, 0.1937314982, 0.6374706259, 0.1310769982, 0.2388683737, 0.1206396680, 0.2551652577, 0.6575518052, 0.3027130955, 0.0321665090, 0.2406994842, 0.0231635487, 0.4554277169, 0.6037476730, 0.1456648457, 0.3706472976, 0.5397198401, 0.3093356120, 0.3884090701, 0.2298043764, 0.0909451582, 0.4695883053, 0.1105380413, 0.1829584643, 0.3968626972, 0.1657460250, 0.4607074190, 0.0092776269, 0.4689168981, 0.2595904416, 0.1577806940, 0.4857631153, 0.2947782830, 0.0153508103, 0.3125705741, 0.2861110263, 0.5767082736, 0.0968047121, 0.1776787622, 0.1218298898, 0.1075472274, 0.0455336161, 0.2692648091, 0.3826410718, 0.5657521287, 0.0137333293, 0.1785332804, 0.2769554735, 0.1205175939, 0.2829065828, 
0.1820734275, 0.4728232673, 0.7483138524, 0.1812189093, 0.3993041780, 0.2382885220, 0.4985808893, 0.7357402264, 0.2841578417, 0.0821558275, 0.6141544847, 0.4721518601, 0.4046449171, 0.1054109317, 0.0074159978, 0.1947691275, 0.1052888577, 0.4122440260, 0.2967009491, 0.0704062014, 0.4753257851, 0.2363353374, 0.4393139439, 0.2102725303, 0.2939542833, 0.7182531205, 0.1071810053, 0.9267555773, 0.5381633961, 0.1446577349, 0.7385174108, 0.3963133641, 0.2228766747, 0.0538346507, 0.5173497726, 0.3993652150, 0.6909085360, 0.5548875393, 0.0321970275, 0.0353099155, 0.6164128544, 0.5262916959, 0.1630909146, 0.1193884091, 0.7931760613, 0.6993316446, 0.3471480453, 0.4741355632, 0.0609759819, 0.9189123203, 
0.3442793054, 0.5335856197, 0.2155522324, 0.1812799463, 0.4972380749, 0.5069429609, 0.0130619221, 0.3665272988, 0.5249794000, 0.5826593829, 0.3661000397, 0.0026551103, 0.7327188940, 0.7113559374, 0.1905575732, 0.1442915128, 0.8332163457, 0.6318247017, 0.5898312326, 0.9363078707, 0.1844538713, 0.4907986694, 0.0173039949, 0.2756126591, 0.4389782403, 0.4928739280, 0.0780968657, 0.6631672109, 0.4196905423, 0.5956297494, 0.5000152593, 0.1622363964, 0.6647541734, 0.0214545122, 0.6799523911, 0.0018616291, 0.0859401227, 0.5607165746, 0.3937192907, 0.2897122105, 0.2644734031, 0.4503006073, 0.6245002594, 0.3357951598, 0.5573900571, 0.2177495651, 0.7647938475, 0.7612842189, 0.1445356609, 0.6136661885, 
0.2729270302, 0.1554002503, 0.1534775842, 0.1399884030, 0.3650013733, 0.0594500565, 0.2533646657, 0.3166905728, 0.3297219764, 0.6358531449, 0.0797143468, 0.3014618366, 0.2573625904, 0.2006897183, 0.7967162084, 0.1025116733, 0.3475447859, 0.0814233833, 0.9897762993, 0.1709952086, 0.2533341472, 0.1322977386, 0.2291024506, 0.0177312540, 0.6369212928, 0.4965056307, 0.0921658986, 0.5585497604, 0.3747672964, 0.3466902676, 0.6032898953, 0.1708731346, 0.5324259163, 0.6971648305, 0.1346476638, 0.0992461928, 0.6063417463, 0.0858485672, 0.6853541673, 0.3599047823, 0.6183660390, 0.1695303201, 0.4556108280, 0.3337809381, 0.1091952269, 0.0830103458, 0.0946073794, 0.2174443800, 0.6480300302, 0.2983794671, 
0.0747703482, 0.0816675314, 0.1338541826, 0.0154118473, 0.5102999969, 0.1119113742, 0.7796258431, 0.8667256691, 0.4794152654, 0.2175664541, 0.5484481338, 0.5853755303, 0.4649800104, 0.4931485946, 0.5645008698, 0.5560777612, 0.3232825709, 0.6291085543, 0.0790429395, 0.3286233100, 0.6977752007, 0.3696707053, 0.0143131809, 0.4464247566, 0.0127567370, 0.5652333140, 0.0800195318, 0.8059938353, 0.2837305826, 0.1259804071, 0.0111087374, 0.4838709677, 0.0842310862, 0.0506302072, 0.5724356822, 0.2575762200, 0.1338847011, 0.2750938444, 0.8036133915, 0.1420636616, 0.0326548051, 0.8038880581, 0.0764793847, 0.0719321268, 0.5048371838, 0.1390118107, 0.1339762566, 0.5994750816, 0.0853907895, 0.0281685842, 
0.5113681448, 0.7139194922, 0.5494552446, 0.8642536699, 0.5879390851, 0.4380016480, 0.0558488723, 0.3466902676, 0.4953764458, 0.0854213080, 0.4187444685, 0.4199652089, 0.1335489975, 0.3981139561, 0.1567430647, 0.1643116550, 0.3141270180, 0.3038422803, 0.3454695273, 0.1509445479, 0.3648487808, 0.3102816858, 0.0670491653, 0.4582354198, 0.2792443617, 0.0764183477, 0.2513199255, 0.7822199164, 0.2536698508, 0.3055818354, 0.1040070803, 0.3696096683, 0.4890285958, 0.4245735038, 0.8722800378, 0.1159398175, 0.5905331584, 0.8835413678, 0.8895535142, 0.1883297220, 0.1556138798, 0.0385753960, 0.4456923124, 0.1566515091, 0.6438184759, 0.5771355327, 0.8434095279, 0.1946165349, 0.0267342143, 0.7406231880, 
0.3730887783, 0.4764549699, 0.6071352275, 0.1231421857, 0.4737998596, 0.4383983886, 0.5229956969, 0.2575151830, 0.2800683615, 0.2354197821, 0.0281075472, 0.2918179876, 0.0867641224, 0.0645466475, 0.8982207709, 0.1861323893, 0.7159947508, 0.1170384838, 0.4507278665, 0.2218695639, 0.1814630573, 0.4281441694, 0.7789849544, 0.2174443800, 0.7452009644, 0.1717886898, 0.2272103030, 0.1537522507, 0.1710867641, 0.1147801141, 0.5846430860, 0.1849726859, 0.3942075869, 0.4007385479, 0.1824396496, 0.0706808679, 0.1171300394, 0.0022278512, 0.0098574786, 0.1908932768, 0.1440473647, 0.6840418714, 0.6190984832, 0.4920499283, 0.0581987976, 0.2988982818, 0.4933317057, 0.3814813684, 0.4741050447, 0.8597064119, 
0.0777001251, 0.6130252998, 0.1475569933, 0.3695791498, 0.0119327372, 0.4346140934, 0.9540391247, 0.0731223487, 0.3168736839, 0.2608111820, 0.3351237526, 0.6653645436, 0.6720786157, 0.2542191839, 0.1457564013, 0.2097842341, 0.4315317240, 0.3616138188, 0.0103762932, 0.5925168615, 0.1389507736, 0.1591235084, 0.6046632282, 0.0558488723, 0.5438398389, 0.0391247291, 0.2136600848, 0.3148594623, 0.1167027802, 0.3933530686, 0.2526322214, 0.6639606922, 0.0650349437, 0.2446974090, 0.1812494278, 0.0531327250, 0.1513412885, 0.1119113742, 0.5114902188, 0.0551469466, 0.1955320902, 0.0311288797, 0.4692526017, 0.2927945799, 0.3828241829, 0.4344920194, 0.1984618671, 0.3000885037, 0.4246040223, 0.9471724601, 
0.4893642994, 0.0879543443, 0.7563707389, 0.3247779778, 0.0886562700, 0.1569872127, 0.0307931761, 0.0658589434, 0.2516251106, 0.6454664754, 0.4114200262, 0.3954283273, 0.8256782739, 0.4616534928, 0.5815607166, 0.4277169103, 0.2242805261, 0.0459913938, 0.0514847255, 0.0683919797, 0.1962340159, 0.6257209998, 0.4334543901, 0.5974608600, 0.0466322825, 0.4746543779, 0.0709860530, 0.2640156255, 0.1278420362, 0.1376079592, 0.2321237831, 0.6358531449, 0.0773644215, 0.7737357707, 0.3753166295, 0.2403942991, 0.7214270455, 0.4622638630, 0.4122135075, 0.7050691244, 0.1422772912, 0.3397930845, 0.2706686605, 0.3980529191, 0.2061220130, 0.4587542344, 0.3024384289, 0.4311349834, 0.4186529130, 0.4091311380, 
0.0592364269, 0.0109561449, 0.1550340281, 0.7073885311, 0.6009399701, 0.0927152318, 0.2017273476, 0.1209143345, 0.1462141789, 0.3829157384, 0.3206884976, 0.1110873745, 0.0757469405, 0.7434308908, 0.5510727256, 0.2502517777, 0.3977477340, 0.2627033296, 0.0198980682, 0.3677785577, 0.2584002197, 0.0895107883, 0.2630085147, 0.5259559923, 0.6407361064, 0.1564683981, 0.3340250862, 0.0894802698, 0.4834437086, 0.6989959410, 0.4427930540, 0.2215643788, 0.8368175298, 0.4670857875, 0.5574816126, 0.4362926115, 0.2683797723, 0.6496169927, 0.7392498550, 0.1628162481, 0.2140873440, 0.1234168523, 0.0106509598, 0.3718680380, 0.4286019471, 0.0083315531, 0.7005523850, 0.4005249184, 0.4968108158, 0.0488296152, 
0.6327402570, 0.6186712241, 0.1396526994, 0.6479995117, 0.4185308390, 0.0382091739, 0.7013153478, 0.2627338481, 0.6547746208, 0.4226508377, 0.0094302194, 0.7430646687, 0.5435041353, 0.1038544877, 0.0598467971, 0.5828424940, 0.1134372997, 0.0532547990, 0.0060121464, 0.4009521775, 0.5361491745, 0.5679799799, 0.6876735740, 0.4252754295, 0.3234351634, 0.6966460158, 0.2438123722, 0.0634784997, 0.3242286447, 0.0792870876, 0.6285287027, 0.0577715384, 0.6246223334, 0.0108340709, 0.6263008515, 0.3745231483, 0.5865962706, 0.4051026948, 0.6321298868, 0.9004486221, 0.6135441145, 0.5495162816, 0.6541337321, 0.0694906461, 0.4161198767, 0.4955595569, 0.0697042756, 0.0215155492, 0.2224494156, 0.0504470962, 
0.3842280343, 0.4796594134, 0.1803033540, 0.3367717521, 0.3793755913, 0.3540147099, 0.2317575610, 0.6756492813, 0.0119022187, 0.5416119877, 0.2185125278, 0.0525833918, 0.3177587207, 0.6469924009, 0.0989410077, 0.2360301523, 0.2885830256, 0.0426038392, 0.0524918363, 0.3863032929, 0.3871883297, 0.0498977630, 0.6557206946, 0.1652272103, 0.4369029817, 0.3714407788, 0.2441480758, 0.6545304727, 0.2316049684, 0.2681356243, 0.1758171331, 0.0799890133, 0.0267647328, 0.0184331797, 0.3068330943, 0.2886745811, 0.6813562426, 0.9215979492, 0.2308725242, 0.4808496353, 0.0541398358, 0.0755638295, 0.3223670156, 0.4616840114, 0.1151768548, 0.6992095706, 0.4074831385, 0.1485946226, 0.6969512009, 0.2637409589, 
0.1404156621, 0.3454390088, 0.1769157994, 0.4964445936, 0.7733695486, 0.4410534989, 0.2685934019, 0.2044129765, 0.2581560717, 0.1614734336, 0.1054414502, 0.4033326212, 0.0266121403, 0.8458510086, 0.3434247871, 0.1501815851, 0.1927854244, 0.0661336100, 0.5861384930, 0.3652150029, 0.7714163640, 0.2888271737, 0.1160924100, 0.2981353191, 0.3969237342, 0.1201208533, 0.6500747703, 0.0972624897, 0.0889919736, 0.6725669118, 0.5784783471, 0.1607409894, 0.4817957091, 0.6419568468, 0.4426709799, 0.1779839473, 0.2284310434, 0.3760490738, 0.0788903470, 0.0252082888, 0.3817255165, 0.3054292428, 0.6289864803, 0.4987334819, 0.2752769555, 0.2451551866, 0.0650654622, 0.0076296274, 0.3271584216, 0.2466505936, 
0.3973204749, 0.1684926908, 0.7796868801, 0.6411633656, 0.4072084719, 0.1578417310, 0.0716879788, 0.4599139378, 0.0662556841, 0.7239906003, 0.1089205603, 0.1563768426, 0.0328073977, 0.5156407361, 0.1186254463, 0.4094058046, 0.6511734367, 0.4095278787, 0.2641376995, 0.3523972289, 0.2025208289, 0.4581743828, 0.5315408795, 0.3129673147, 0.2920010987, 0.3208716086, 0.8671224097, 0.3149204993, 0.2915128025, 0.2763756218, 0.0575884274, 0.8917508469, 0.4519180883, 0.0945463424, 0.5613269448, 0.4160893582, 0.4464857936, 0.3404339732, 0.6027710807, 0.5405743583, 0.0562456130, 0.4622333445, 0.2410351878, 0.1696523942, 0.1010162664, 0.1955320902, 0.1438642537, 0.2573015534, 0.3716849269, 0.3583483383, 
0.4351939451, 0.2635883663, 0.6459547716, 0.1295510727, 0.3067720573, 0.1190527055, 0.2039857173, 0.0541093173, 0.7474593341, 0.0338450270, 0.1559495834, 0.4310129093, 0.1967223121, 0.1113925596, 0.6019775994, 0.2284920804, 0.2395397809, 0.8749961852, 0.7472762230, 0.5742362743, 0.0689107944, 0.1364482559, 0.3378093814, 0.1947386090, 0.3619800409, 0.1584215827, 0.1964476455, 0.0676595355, 0.0739158300, 0.6595355083, 0.4461806085, 0.0986968596, 0.2963042085, 0.2317880795, 0.6783349101, 0.3707388531, 0.2013306070, 0.0185857723, 0.6852320933, 0.2565996277, 0.1384624775, 0.4194158757, 0.0419934690, 0.2625507370, 0.3688772240, 0.1478011414, 0.0560319834, 0.4795678579, 0.2995696890, 0.7277748955, 
0.4344615009, 0.2690206610, 0.2180242317, 0.2513809626, 0.0987578967, 0.1956236457, 0.4735251930, 0.3177587207, 0.8894924772, 0.0007934812, 0.4762413404, 0.6260872219, 0.3926511429, 0.4287240211, 0.4021118809, 0.4400463881, 0.3000885037, 0.1018097476, 0.4568010498, 0.1578722495, 0.0559709464, 0.8641926328, 0.1547288430, 0.0205389569, 0.1273232215, 0.3511154515, 0.4409619434, 0.2431409650, 0.2461012604, 0.1641590625, 0.6107669301, 0.0333872494, 0.0284127323, 0.1110873745, 0.2317575610, 0.5538499100, 0.3405865658, 0.1738944670, 0.2107913450, 0.1554918058, 0.2496414075, 0.1426129948, 0.1554918058, 0.1583300272, 0.0314035463, 0.0343943602, 0.6927091281, 0.2559892575, 0.3485824152, 0.3447981201, 
0.6220892972, 0.0937223426, 0.3633838923, 0.5336466567, 0.4276558733, 0.2217780084, 0.0936307871, 0.1705374310, 0.1785637989, 0.3604541154, 0.2113711966, 0.5423444319, 0.2486953337, 0.4162724693, 0.0358287301, 0.4676961577, 0.1136204108, 0.1900997955, 0.6598712119, 0.1861934263, 0.7951292459, 0.8206427198, 0.6505630665, 0.4907071139, 0.0836207160, 0.2295297098, 0.1828058718, 0.6734214301, 0.4333628346, 0.3276467177, 0.5539719840, 0.3432416761, 0.7307046724, 0.4844508194, 0.7474898526, 0.1311075167, 0.0597247230, 0.3458052309, 0.2865993225, 0.1695913572, 0.0320139164, 0.5793633839, 0.5039521470, 0.0379039888, 0.2319406720, 0.4286935026, 0.1715750603, 0.2940763573, 0.1227759636, 0.2254097110, 
0.4611651967, 0.7240211188, 0.8281807917, 0.1027558214, 0.7430036317, 0.1777397992, 0.5635853145, 0.0317697684, 0.3329264199, 0.1288491470, 0.7347636341, 0.2172612690, 0.2457655568, 0.4735557115, 0.4357432783, 0.1501510666, 0.7087923826, 0.9873043001, 0.5621509445, 0.7845393231, 0.1358989227, 0.5132297739, 0.0758384960, 0.3046052431, 0.2123172704, 0.0335703604, 0.7235633412, 0.0784325694, 0.5802179022, 0.8069399091, 0.0453810236, 0.2942289499, 0.3428449355, 0.6701864681, 0.7137668996, 0.1830500198, 0.0434583575, 0.3366496780, 0.0981780450, 0.5094454787, 0.3046357616, 0.0104983673, 0.3663441877, 0.6291390728, 0.3536790063, 0.5272072512, 0.1818292795, 0.8388012329, 0.1590929899, 0.0058900723, 
0.0249031037, 0.8794518876, 0.0711996826, 0.9314249092, 0.3403729362, 0.0574968719, 0.2659688101, 0.0877712333, 0.6698812830, 0.3733634449, 0.1198461867, 0.2962736900, 0.6955778680, 0.1387981811, 0.3055207984, 0.0925016022, 0.0837122715, 0.4463026826, 0.2789696951, 0.1001922666, 0.2642902921, 0.1518601032, 0.0843226417, 0.5258339183, 0.0160527360, 0.1254310739, 0.8073976867, 0.0217596973, 0.1877498703, 0.2245551927, 0.4641865291, 0.0418713950, 0.3933530686, 0.1701406903, 0.4777672658, 0.7029328288, 0.0431836909, 0.0802941984, 0.1104770043, 0.9433271279, 0.1616870632, 0.3212988678, 0.7200537126, 0.6172978912, 0.1324808496, 0.4987334819, 0.3305764946, 0.3188573870, 0.5094759972, 0.7069612720, 
0.5339213233, 0.3988158818, 0.1299783319, 0.3467207862, 0.6794030580, 0.3549302652, 0.2386242256, 0.4730674154, 0.4634540849, 0.5124973296, 0.6317941832, 0.7492904447, 0.1011688589, 0.2125309000, 0.6127506333, 0.4410840175, 0.0813013092, 0.7166356395, 0.1205786309, 0.6151615955, 0.5010223701, 0.1503036592, 0.2463454085, 0.0699789422, 0.3106173894, 0.1804559465, 0.3392437513, 0.1238746300, 0.7549668874, 0.2130497147, 0.5088961455, 0.1349223304, 0.3786431471, 0.0275276955, 0.1094393750, 0.2284310434, 0.3397015290, 0.0940580462, 0.5887325663, 0.4060182501, 0.4709311197, 0.7627185888, 0.9450361644, 0.1552476577, 0.4652851955, 0.3650624104, 0.6284676656, 0.4411145360, 0.3097628712, 0.3228247932, 
0.0269173254, 0.0957670827, 0.6172673727, 0.6741538743, 0.0005798517, 0.2073732719, 0.1788384655, 0.0259407331, 0.4148686178, 0.2512894070, 0.1176488540, 0.8053529466, 0.0272225105, 0.3298440504, 0.3834345531, 0.3468123417, 0.2585528123, 0.2645649586, 0.2067629017, 0.3603625599, 0.6210516678, 0.0835596789, 0.4598834193, 0.6383251442, 0.0567033906, 0.1845759453, 0.5162511063, 0.4263740959, 0.6142155217, 0.6782128361, 0.2665791803, 0.2485427412, 0.1288796655, 0.8102664266, 0.3612170782, 0.0872524186, 0.5430158391, 0.1611072115, 0.1814935759, 0.2133854183, 0.2103030488, 0.1180761132, 0.3719901120, 0.5752433851, 0.0098269601, 0.2161320841, 0.1185949278, 0.1429486984, 0.1221655934, 0.1099887082, 
0.5016022217, 0.2289498581, 0.1097140416, 0.0034791101, 0.3261207923, 0.0576799829, 0.7285073397, 0.4205145421, 0.2746055483, 0.2960295419, 0.1699880978, 0.6600238044, 0.0773339030, 0.6265144810, 0.8485671560, 0.2861110263, 0.2545854060, 0.0515457625, 0.3223059786, 0.2009033479, 0.3211157567, 0.9046906949, 0.1590624714, 0.0259407331, 0.5441450240, 0.6398510697, 0.4020508438, 0.0107730338, 0.1544236579, 0.3640247810, 0.4951322977, 0.5942564165, 0.2850733970, 0.0566728721, 0.9511398663, 0.3615222633, 0.1981261635, 0.1373332926, 0.1058992279, 0.0821253090, 0.1581469161, 0.5849482711, 0.0934781945, 0.1055635243, 0.4477370525, 0.4104129154, 0.1545152135, 0.7188329722, 0.8832056642, 0.1639759514, 
